YWCA of the City of New York,2127554500,http://www.ywcanyc.org,"Established in 1858, the YWCA of the City of New York is one of the nationï¿½s oldest non-profit organizations. Our mission is to address the critical needs of New York City women and to empower them for success and leadership in their lives, jobs and communities. We focus on underserved families through job training, educational child care and after school programs; partnerships with business, government and other not-for-profits; and advocacy on behalf of the clients we serve.",,,,,,,,,,,,,,
Jewish Child Care Association,2124253333,http://www.jccany.org,"Jewish Child Care Association (JCCA) is a comprehensive child and family services agency. We work with those who need us most, including children who have been neglected or abused, immigrant Jewish families, and those building new lives. Most of our clients come to us because they struggle with poverty or family crises, and because they are working to create an independent future. JCCA helps more than 12,000 children and families every year and is consistently rated at the highest levels for the quality of our programs. In all our work, we are motivated by tikkun olam, the value within Jewish tradition that calls upon all of us to repair the world, and by our belief that every child deserves to grow up hopeful.",40.70438,-74.006427,,,,,,,,,,,,
"Northfield Community Local Development Corp. of Staten Islalnd, Inc.",7184427351,,"Multi-service organization, providing affordable housing, home-buyer and home-owner assistance with grants and loans, free energy conservation measures through our Weatherization program, financial literacy education and counseling, senior services, and economic development.",40.636179,-74.131816,,,,,,,,,,,,
Edith and Carl Marks Jewish Community House of Bensonhurst,7183316800,http://www.jchb.org,"Jewish Community Center welcoming all community residents, providing many programs and services. Programs include: preschool, afterschool, teens, summer camp, Sunday Children's Programs, pool, fitness, membership, Bensonhurst Senior Center hot lunch program, Senior Activities, JCH Good Neighbors Neighborhood Naturally Occurring Retirement Community - Social and Health services for seniors, Psychological Support and Mental Health Prevention and Domestic Violence Prevention Services, Bensonhurst Housing for the Elderly, Single Stop Social Service Center - public benefits, legal consultation, financial literacy workshops, information and referrals, Immigrant Services - English classes, job placement and vocational training, medical insurance assistance (MCCAP), Bensonhurst Business Club, docucment translation, Holocaust Survivors services, more.",40.606369,-73.989235,,,,,,,,,,,,
Mercy Center,7189932789,http://www.mercycenterbronx.org,"Mercy Center is a neighborhood center for women in the South Bronx. It's mission is to provide educational and supportive services to women, parents and other family members. Services range from Parenting Skills Classes, Anger Management Classes (offered in Spanish and English); E.S.L.; English Citizenship Classes; Employment Readiness including Introduction to Microsoft Word and Excel, Job Development and G.E.D. Classes; Meditation; Yoga; and many other special activities and workshops throughout the year.",40.81384,-73.920403,,,,,,,,,,,,
Inwood House,2128614400,http://www.inwoodhouse.com,Youth development and teen pregnancy prevention programs and family support programs.,40.774993,-73.952937,,,,,,,,,,,,
Mount Sinai Sexual Assault and Violence Intervention Program,2124232140,http://www.mssm.edu/savi,"The SAVI Program provides Emergency Room Crisis Intervention for survivors of rape, sexual assault, incest and domestic violence delivered by highly trained volunteer Advocates. Our Advocates respond to cases in 6 emergency departments in Manhattan and 5 emergency departments in Queens. We currently have 250 active volunteers. We recruit and train about 100 new volunteers each fall.

Outside of the emergency departments, SAVI provides group and individual counseling - short-term and long-term ?  for survivors of rape, sexual assault, domestic violence and incest. (Manhattan and Queens - counseling for adults, children and teens.)

In addition to working in the emergency departments and providing counseling services for survivors and co-survivors of sexual assault and domestic violence, SAVI also provides outreach and training services to the Manhattan and Queens communities. SAVI speakers present at schools, community and business groups, street fairs, health fairs and other venues to provide public education and outreach.  Professional sensitivity training is also provided to medical, law enforcement, criminal justice and social service personnel as well as primary prevention sessions.

Our mission is three-fold:  (1) to meet the needs of sexual assault and domestic violence survivors by offering immediate crisis intervention in hospital emergency rooms,  (2) to follow up with counseling and information both for survivors and for their significant others and friends, as well as for those who seek help relating to incidents of rape, sexual assault, incest or domestic violence in the past, and (3) to educate the public and professional communities regarding services and issues surrounding rape, sexual assault and domestic violence.   All services and outreach activities are provided in both Manhattan and Queens and are confidential and free of charge and available to all without regard to gender, race, economic status or religious or ethnic group.",40.790443,-73.953793,,,,,,,,,,,,
New Immigrant Community Empowerment,7182058796,http://www.nynice.org/,"New Immigrant Community Empowerment (NICE) is a community-based, non-profit organization that works to ensure that new immigrants can build social, political and economic power in their communities and beyond.  NICE envisions a world where all people -regardless of status- live and work with dignity and justice.",40.748031,-73.888838,,,,,,,,,,,,
Edwin Gould Services for Children and Families,2124373500,http://www.egscf.org,"Edwin Gould Services for Children and Families is a nonprofit organization recognized for providing child welfare, domestic violence and social services to thousands of ""at risk"" children, adolescents and families in New York City.",40.708356,-74.014814,,,,,,,,,,,,
APICHA - Asian & Pacific Islander Coalition on HIV/AIDS,2123347940,http://www.apicha.org,"APICHA's mission is to combat HIV/AIDS stigma and related discrimination, to prevent the spread of the HIV/AIDS pandemic in the Asian and Pacific Islander (A&PI) communities, and to provide care and treatment for A&PIs living with HIV/AIDS and their families.",40.718702,-74.002464,,,,,,,,,,,,
"Harlem Congregations for Community Improvement, Inc.",2122814887,http://www.hcci.org,"Harlem Congregations for Community Improvement, Inc. (HCCI) is committed to the holistic revitalization of Harlem.  We provide economic development opportunities and empowerment of Harlem to rebuild their community.",40.827375,-73.938591,,,,,,,,,,,,
"Community Health Action of Staten Island, Inc.",7188081300,http://www.chasiny.org,"Community Health Action is the only Staten Island community-based organization dedicated to providing HIV/AIDS education, prevention and services to borough residents and providers. For people living with HIV and AIDS, we offer comprehensive case management, including specialized services for undocumented immigrants, the mentally ill, children and pregnant women, and prison inmates. Our Community Re-entry Program connects with positive men released to New York City from upstate prisons, escorts them to appointments and offers counseling to encourage healthy choices and reduce recidivism.
We provide treatment adherence education, a specialized food pantry, holiday food basket deliveries and social and recreational activities such as an annual holiday party and a bi-monthly dinner with an educational presentation and children's activities.
We provide free, confidential rapid HIV counseling and testing at three storefronts, on a Mobile Health Unit, at the College of Staten Island and at Arthur Kill Correctional Facility, and at community venues on request. Clients confirmed positive are offered case management intakes and connected to medical appointments and health insurance.
Since opening our doors in 1989, we have expanded to serve other communities historically impacted by HIV/AIDS. We have developed health educational and social programs for the Lesbian, Gay, Bisexual and Transgender (LGBT) communities. In 2008 we opened a dedicated LGBT Center, the only one in the borough. We operate a community food pantry and offer benefits counseling and vocational readiness services. Through partnerships with the New York City Department of Health & Mental Hygiene, we offer smoking cessation counseling, Nicotine Replacement Therapy, Hepatitis C screening and Hepatitis A and B vaccinations. Injection drug users are offered clean syringes through a Syringe Exchange Program (SEP) and the NYS Expanded Syringe Access Program (ESAP), education on safe injection techniques, overdose prevention and prescriptions for Narcan, and referral to a new treatment for opiate addiction, Suboxone. Mental health counseling and support groups are provided for people with substance use histories and for LGBT and questioning youth and adults.  An OASAS-funded, medically-supervised outpatient treatment program helps active substance users, and there are specific addiction treatment services for families with children and for recent prison releasees and parolees.
For youth ages 13 to 24, we offer testing and treatment for sexually transmitted infections and pregnancy testing and referral for follow-up services. At our three storefronts and on the mobile unit we provide free male and female condoms, lubricant, dental dams, finger cots and sexual risk reduction education. Youth peer educators conduct street outreach and staff resource tables at health fairs and community events.  Staff offer youth-focused workshops at schools and community groups.",40.640624,-74.075704,,,,,,,,,,,,
"Catalyst, Inc.",2125147600,http://www.catalyst.org,"Founded in 1962, Catalyst is the leading nonprofit membership organization working globally with businesses and the professions to build inclusive workplaces and expand opportunities for women and business. With offices in the United States, Canada, and Europe, and more than 400 preeminent corporations as members, Catalyst is the trusted resource for research, information, and advice about women at work. Catalyst annually honors exemplary organizational initiatives that promote women’s advancement with the Catalyst Award.",40.70438,-74.006427,,,,,,,,,,,,
Lutheran Family Health Centers,7186307171,http://WWW.lfhc.org,"Lutheran Family Health Centers' Family Support Center is a multiservice center offering family strengthening and educational services.  Our Center is part of Lutheran Family Health Centers' Department of Community-based Programs, which provides day care and after-school programs, older adult services, services for children with special needs and their families, care management for individuals with chronic illnesses, family literacy programs, and youth development programs.

On-site services at the Family Support Center include:

* Case Management, Advocacy, and Supportive Counseling;
* WIC
* Adult Education, including ESOL, basic education, and GED preparation
* Workforce development
* Pediatric Literacy
* Mental health services for children, adults, and families coping with trauma; and
* Community service opportunities through AmeriCorps",,,,,,,,,,,,,,
Center Against Domestic Violence,7182549134,http://www.centeragainstdv.org,"Domestic Violence Program - 3 emergency shelters, 15 dating violence prevention programs, small nonresidential program (individual and group counseling, advocacy, etc.)",40.697254,-73.986015,,,,,,,,,,,,
Grand Street Settlement,2126741740,http://www.grandstreet.org/,"Grand Street Settlement expands opportunities for low-income families and individuals by providing culturally relevant services that support community-building, advocacy, self-determination and an enriched quality of life.

Since its founding in 1916, Grand Street Settlement has offered a continuum of innovative programs ranging from early childhood and youth development to community support for adults and seniors.",40.718328,-73.98245,,,,,,,,,,,,
"Women's Project & Productions, Inc.",2127651706,http://www.womensproject.org,"Women's Project is the nation's oldest and largest company dedicated to  producing and promoting theater created by women, and providing a stage for women?s perspectives on a wide variety of political, social, religious, and cultural topics. Women's Project was founded in 1978 by Julia Miles to address the conspicuous under-representation of women artists in the American theater. Now entering its fourth decade under the leadership of Julie Crosby, countless artists have achieved significant recognition through WP productions, including Anne Bogart, Eve Ensler, Lynn Nottage, Maria Irene Fornes, Rinne Groff, Suzan-Lori Parks, Naomi Wallace, and Anna Deavere Smith, among the many. During its 31 years, WP has staged over 600 mainstage productions and developmental projects, and published ten anthologies of plays. Women's Project mentors talented artists through its free, intensive Directors, Playwrights, and Producers Labs, and reaches over 2,000 students annually through Ten Centuries of Women Playwrights, an award-winning arts education program. In 1998, Women?s Project purchased a historic off-Broadway venue christened the Julia Miles Theater in 2004 on Manhattan's West 55th Street, making WP the first and only women's theater company to hold the keys to its own stage.",40.774058,-73.988681,,,,,,,,,,,,
The Coalition for Debtor Education,2126367752,http://debtoreducation.org,"The Coalition's mission is to assist consumers, particularly vulnerable populations, understand and improve their ability to manage their financial affairs.",40.771609,-73.984652,,,,,,,,,,,,
Single Mothers by Choice (SMC),2129880993,http://www.singlemothersbychoice.org,Single Mothers by Choice (SMC) is a National organiation which provides support and information for single women who are considering or have chosen motherhood.,,,,,,,,,,,,,,
La Leche League of New York-East,8475197730,http://www.LLLI.org,"The mission of La Leche League is to help mothers worldwide to breastfeed through mother-to-mother support, encouragement, information, and education, and to promote a better understanding of breastfeeding as an important element in the healthy development of the baby and mother.",,,,,,,,,,,,,,
New York State Coalition Against Domestic Violence,5184825465,,"The New York State Coalition Against Domestic Violence (Coalition) is a not-for-profit membership organization whose mission is to eradicate domestic violence and to ensure the provision of effective and appropriate services to victims of domestic violence through community outreach, education, training, technical assistance and policy development. The Coalition's principles and practices prioritize the safety and concerns of women who are abused, provide support and encouragement for the participation of women who are abused in the struggle to eradicate personal and institutional violence against them, and provide for a non-competitive atmosphere that fosters open communication, respect, and cooperation among advocates and women who are abused.",,,,,,,,,,,,,,
The Young Women's Christian Association (YWCA) of Queens,7183534553,http://www.ywcaqueens.org,"The Young Women’s Christian Association (YWCA) of Queens is a community resource and education based organization providing multi-generational and culturally competent services for the immigrant and low-income families since 1978.

Each year, it serves over 11,000 families from the NYC through programs and services including the following:



Center for Children:

-  Universal pre-kindergarten

-  After School

-  Literacy Festival



Center for Youth Development:

- General Educational Development (GED) class (YW-Access)

- YW-Excel (GED preparation program)

- Leadership Employment Academic Development (L.E.A.D.): workforce development program

- Project C.I.T.Y. (Community Involvement Through the YWCA of Queens Volunteer Program)



Center for Adults:

-  English for Speakers of Other Languages (ESOL) / Civics

-  Women's job training / readiness program

-  Recreational / Educational activities



Y Evergreen Care (now licensed as a homecare agency by the New York State Department of Health)",40.757857,-73.819077,,,,,,,,,,,,
STEPS to End Family Violence,6463157600,http://www.egscf.org,"Multi-service domestic violence program serving survivors of domestic violence, teens, and children.  We provide individual & group counseling, advocacy, & legal services.  An Alternatives to Incarceration program is available to women who have been arrested on charges related to domestic violence.",,,,,,,,,,,,,,
Grassroots Organizations Operating Together In Sisterhood Inc.,,,,40.712105,-73.945709,,,,,,,,,,,,
Highbridge Community Life Center/Bridge Builders/Community Partnership Initivitive,7182934352,http://www.highbridgelife.org,"Community Services, known as the ""Storefront,"" is often the first contact residents have with Highbridge Community Life Center. Since 1979, the Storefront has provided direct service to the community. The Storefront offers support services and neighborhood organizing for the community. Many Storefront staff members are community residents.

Bridgebuilder Initiative to Improve Child Welfare for Highbridge
Bridgebuilder Initiative to Improve Child Welfare for Highbridge is a coalition of parents, community leaders and professionals, schools and other social service agencies that provide needed services to the community so that families can be healthy and children can stay safely in their homes. The Family Support Program, part of the Bridgebuilder Initiative, outreaches to the Highbridge Community to engage parents and provide them with services such as education, legal services, supportive counseling, case management, eligibility assistance and advocacy, advocacy in Family Court, and counseling. Child Welfare Organizing Project (CWOP) is a partner organization that aims to train and advocate for parent's rights in the child welfare system.

The Community Collaborative to Improve Bronx Schools (CCB, formerly CC9)
The Community Collaborative to Improve Bronx Schools (CCB, formerly CC9) is a coalition of six community-based organizations and the NYU Institute for Education and Social Policy. This parent-led collaboration for educational justice is the first community organization to be publicly recognized for its work in improving student achievement in District 9 Schools. The United Parents of Highbridge, formed by parents of children who participate in our youth programs, and other parent groups have successfully brought together the Department of Education and the United Federation of Teachers to implement the first Lead Teacher program in NYC. CCB is leading a major campaign to improve traffic safety near schools.


The Highbridge Horizon
The Highbridge Horizon is a bilingual community advocacy newspaper produced by and for the residents of southern Highbridge. The mission of the publication is twofold: to galvanize residents to create positive, lasting neighborhood change; and to provide a forum for residents -- especially youth -- to learn and develop viable communication skills.

Homeless Outreach
Homeless Outreach provides mobile meals and services to those residents who are homeless.",,,,,,,,,,,,,,
WET Productions,2126820265,http://www.wetweb.org,"WWET is a 501(c)3 non profit production company, founded in 1999 to produce media that challenges female stereo-types and advocates for equality. WET develops, produces and promotes innovative, non-niched, female generated work in theater, film television and a city-wide outreach empowerment program for teenage girls: WETâ€™s Risk Takers Film Series. For more information, please visit www.wetweb.org.",40.752726,-73.974793,,,,,,,,,,,,
NPower,2125647010,http://www.npower.org,"We are a national nonprofit organization providing technology assistance to other nonprofits.  In addition, we run a workforce development program that trains at-risk youth between the ages of 18-25 to be junior technologists.  We then work with the nonprofits to get the graduates placed in career advancing positions.",40.747837,-73.990934,,,,,,,,,,,,
"Children's Arts & Science Workshops, Inc.",2129237766,http://www.caswkids.org,"Originally established as a substitute educational program in the wake of the 1968 New York City teachers' strike, the agency presently provides educational, employment, recreational and cultural programs for over 3,000 youth on a year-round basis.  Additionally, CASW bears the distinction of conducting the neighborhood's only year-round, after-school and weekend training workshops in dance, music, art, science and martial arts.  CASW strives to reach those youth with fragile family support systems; the vast majority of whom are recently arrived immigrants.  We also provide strong academic support for those who are at-risk of dropping out of school through our after-school tutoring and basic skills instruction.  Through numerous activities that build self-reliance and conflict resolution skills, youth are taught to cope with the negative influences that confront them on a daily basis.   Our programs and services provide a holistic approach to the needs of youth and their families.  All participants receive an in depth interview to help us assess their needs and determine if they need to be referred to other social service agencies that would better address their particular need(s) or problem(s).",40.850456,-73.935609,,,,,,,,,,,,
Morris Heights Health Center,7187164400,http://www.mhhc.org,"Morris Heights Health Center is a not-for-profit organization with a record of distinction as the major provider of primary health care to Morris Heights and surrounding areas since it opened in 1981.  It is the outgrowth of a grassroots community response to medical abandonment of the area.  Founded by the Morris Heights Neighborhood Improvement Association with a small federal grant, MHHC has grown to meet the continuing needs of the community.

OUR SERVICES
* Primary Care Services
Pediatrics
Adolescent Services
Family Planning
Internal Medicine
Obstetrics/Gynecology
Labor and Delivery
School Health Program
Dentistry
HIV Counseling, Testing & Treatment

* Specialty Care Services
Asthma/Allergy
Radiology/Ultrasound
Laboratory
Colposcopy
Sonography
Podiatry
Gastroenterology
Nutrition Counseling
WIC
COBRA/Case Management
Optometry/Ophthalmology

* Counseling Center
Psychotherapy
Psychiatry
Individual & Family Counseling
Support Groups

*Education
Lamaze, Parenting and Breastfeeding Classes	PCAP (Prenatal Care Assistance Program)
Peer Education
Community Outreach/Marketing
Residency Training

*Insurance Support/Facilitated Enrollment Services
CHIP (Child Health Insurance Program)
Medicaid
FHP (Family Health Plan)

Morris Heights Health Center was the first federally-funded community health center in New York City to be accredited by the Joint Commission on Accreditation of Healthcare Organizations (JCAHO) in 1983. It is the first community health center in the nation to provide an out-of-hospital, midwifery-run childbearing center in a low income community.

MHHC has provided on-site HIV/AIDS services since the beginning of the AIDS epidemic. In recognition of its pioneering care, it was chosen to be one of three national pilot projects to demonstrate an integrated one stop-shopping model of HIV/AIDS services, which is now replicated nationwide.

MHHC is a founding member of The Affinity Health Plan, one of the first managed care programs for Medicaid and indigent Bronx residents.",40.854655,-73.91063,,,,,,,,,,,,
International Rescue Committee (NYCREP/IRC),2125513150,http://www.theirc.org,"Provides assistance to refugees.  Services include ESOL program, job preparation, job orientation job counseling, job placement and follow-up.",40.751601,-73.97645,,,,,,,,,,,,
YWCA of Brooklyn,7188751190,http://www.ywcabklyn.org,"The mission of the YWCA of Brooklyn is manifested through our two current program areas: women's health promotion, which reduces racial and economic disparities in health outcomes for low-income women in Brooklyn; and affordable housing, which supports the economic empowerment of low-income women by providing a stable foundation. In recent decades, the YWCA has evolved to meet the varying challenges faced by women and girls of all ages, including racial disparities in health outcomes.  In July 2005, the YWCA announced a major restructuring of its programs and renovation of its facilities to better align its core services with its mission. In January 2009 we completed 84  new studio apartments for low income people.",40.68581,-73.980385,,,,,,,,,,,,
The Center for Anti-violence Education,7187881775,http://www.caeny.org,"The Center for Anti-violence Education (CAE) offers self-defense, violence prevention, and martial arts classes for children, teens, women, LGBT individuals and other communities especially affected by violence. Classes are offered on a sliding-scale fee with free spaces available for survivors of domestic violence, sexual assault, and childhood abuse.  All programs for teens are also free of charge, and free childcare is available during classes.  CAE also teaches workshops off-site on a variety of topics, tailored to meet the needs of each group. CAE's programs are designed to develop participants' skills, knowledge, and awareness to enable them to heal from, prevent, and counter violence. We do this work to actively create a peaceful, just, and equitable world.",40.67061,-73.985743,,,,,,,,,,,,
Dominican Foundation CULTURARTE of New York,6464100904,http://www.culturarteny.com,"Dominican Foundation CULTURARTE of New York

The Power of Culture is of everyone

History

The Dominican Foundation Culturarte of New York was founded in June 20th, 2001 under the guidance of Dr. Jorge Pi,a psychotherapist and poet and with visual artist and poet, Karina Rieke. The organization believes that participation and education in the arts helps create mature, emotionally and intellectually well-rounded individuals.

The Center's School of the Arts offers weekly classes and seminars on music, dance, theater, painting, film, photography, poetry, creative writing, journalism and literature. Through participation in classes and performance groups, students learn discipline and healthy self-expression. Our students, adults and young people, use the skills and talents developed in arts training as an artistic alternative to the prevention of violence, drug abuse, low-educational attainment levels, poverty and other issues that plague our community. Culturarte's goal is to create a well-educated, healthy, and creative community.

Located in the heart of Washington Heights, Culturarte serves members of the over 400,000-immigrant community from South and Central America and the Caribbean. Providing artistic educational services keeps participants in touch with their heritage, while acting as a bridge to the culture and environment of the United States and New York City. For first-and second-generation members of the community, the ills of the inner-city often supplant the values of their native culture.


Mission Statement

To promote and preserve the Hispanic and Afro-Caribbean heritage through the arts
To create a multicultural, multidisciplinary arts center for the development of talent and tolerance
To use the arts to administer to the social concerns and problems of the Hispanic community",40.847052,-73.933578,,,,,,,,,,,,
"My Life My Soul, The Unspoken Journey of Life After Domestic Abuse",2128315506,http://www.mylifemysoul.com,"My Life My My Soul is a free, confidential, peer-led support group program that is a part of the East Harlem Churches and Community Urban Center in Manhattan and is also a radio show centered around understanding domestic abuse and the unspoken journey of healing a woman goes through after leaving an abusive relationship.

Our goal is to help women become knowledgeable through open discussions on how domestic abuse affects all of our lives as survivors; to explore issues not openly talked about that a woman faces after leaving her abuser; to eliminate isolation; to exchange valuable information and provide emotional support; to explore individual self-image and reinforce self-confidence.

I am a former Ft. Bragg army wife and a 19-year survivor of domestic violence.  After the loss of my  infant twin daughter to a domestic violence assault and beginning my journey to healing, my mission has been to bring this social disease out of the closet through public speaking and various community awareness projects.",40.787181,-73.944132,,,,,,,,,,,,
Red Hook Initiative,7188586782,http://www.rhicenter.org,"The Red Hook Initiative works to confront the consequences of intergenerational poverty through an approach that provides support in the areas of education, employment, health, and community development. We provide services mainly to young people between the ages of 9 - 24 years old. We provide programming 12 hours per day, six days per week. Our organization hires residents of the Red Hook Houses who empower themselves to create programs for their family and friends.",40.676803,-74.004705,,,,,,,,,,,,
Jamaica Service Program for Older Adults (JSPOA),7186576500,http://www.jspoa.org,"Senior Centers, In-Home Services, Senior Employment Program,Elderly Crime Victims Assistance, Adult Day Care, Advocacy, Health Monitoring, Arts Center",40.704268,-73.797827,,,,,,,,,,,,
Lower Eastside Service Center/Outreach Program,2125665372,http://www.lesc.org/,free mental health services for undocumented Hispanic and Chinese speaking immigrants for six months,40.707116,-74.007329,,,,,,,,,,,,
Single Stop USA,2124802870,http://www.singlestopusa.org/,"SingleStopUSA (SSUSA) is a not-for-profit organization that aims to reduce poverty in the United States by helping individuals and families access billions of dollars in benefits, tax credits and other essential services.  By breaking down barriers to existing resources for which families are eligible, and by providing access to multiple benefits and integrated services at once, SSUSA provides an effective, holistic approach to addressing the crisis of poverty.

Using a team of trained case management staff and other experts, as well as an innovative software tool, SSUSA helps people quickly determine what benefits and credits they may be eligible to receive.  SSUSA then counsels clients with the information and assistance necessary to access those benefits and credits.  In addition, SSUSA offers vital legal and financial counseling to help clients maximize these resources and address issues such as eviction prevention, immigration status, daily crises, and managing credit and debt.

Single Stop currently operates over 59 sites in community-based organizations in all 5 boroughs of New York City.  A complete list of Single Stop sites in New York City can be found here: http://www.singlestopusa.org/newyorksites.html.",40.805258,-73.938875,,,,,,,,,,,,
AAUW Manhattan,5163181313,http://www.aauwmanhattan.org,"Equity for women and girls through advocacy, education and research.",,,,,,,,,,,,,,
"Riverdale Neighborhood House, Inc.",7185498100,http://www.riverdaleonline.org,"Since our founding in 1872, Riverdale Neighborhood House (RNH) has partnered with the residents of the Northwest Bronx to build and sustain a healthy and productive community. RNH delivers first-rate educational and social services to the entire community: children, teens, seniors and families. RNH programs strengthen the social fabric of our community and enhance the quality of life for our neighbors.",40.903039,-73.90375,,,,,,,,,,,,
National Council of Jewish Women New York Section,2126875030,http://www.njcwny.org,"NCJW NY Section is a grassroots organization of volunteers and advocates who turn progressive ideals into action.  NCJW NY strives for social justice by improving the quality of life for women,children and families and by safeguarding individual rights and freedoms.  Programs include:  Pregnancy Loss Support Group, Hunger Program (including 2 Soup Kitchens and a Food Bank), a Senior Center, Scholarships for Disabled College Students, Advocacy in Action (including programs on Domestic Violence, Teen Dating Violence, Human Trafficking), Children's Literacy and Reading Tutors Programs.",40.750971,-73.971361,,,,,,,,,,,,
The Brooklyn Young Mothers' Collective,7185967074,http://.www.bymcinc.org,The Brooklyn Young Mothers' Collective provides disadvantaged young mothers with a comprehensive set of services focused on educational attainment and developing their academic and social/emotional skills to enhance their future success and to help them become self-sufficient adults.,40.687202,-73.985555,,,,,,,,,,,,
"Groove With Me, Inc.",2129875910,http://www.groovewithme.org,"Groove With Me, Inc. is a youth development organization using free dance classes and performance opportunities as a tool to instill in East Harlem's young women the leadership, pride, spirit of cooperation, creativity, joy and discipline needed to confront the adversity in their daily lives and throughout their future development. The program seeks to decrease teen pregnancy, truancy, crime, violence, prostitution, substance abuse and gang related activity by nurturing youth, building self-confidence, offering positive choices, and providing a safe place to go.

Groove With Me offers more than 30 dance classes every week.  Classes include hip-hop, jazz, tap, ballet, nia, afro-caribbean, yoga, physical fitness, and more.  All classes are taught by a well-trained staff of volunteers.

Groove With Me's classes are offered to East Harlem girls ages 4 - 18.  You must reside in the East Harlem neighborhood to participate in our offerings.",40.802592,-73.937256,,,,,,,,,,,,
Ridgewood Bushwick Sister S.A.G.E.,7183819653,http://www.sistersagegirls.org,"Sister S.A.G.E. provides a safe space for girls to experience intensive personal development through cultural exploration, self empowerment, and community service.",40.697788,-73.913906,,,,,,,,,,,,
inMotion,2126953800,http://www.inmotiononline.org,"Provides pro bono legal assistance for low-income women who are often victims/survivors of domestic violence with (1) divorce cases - contested and uncontested; (2) family court cases - child/spousal support, custody/visitation, orders of protection; (3) immigration cases - Violence Against Women Act (VAWA) self-petitions; (4) wills and other advance directives for women.  Also sponsors the RITE Workshop designed to assist women in obtaining an uncontested divorce on their own, without the need for an attorney.",40.750744,-73.986072,,,,,,,,,,,,
Girls for Gender Equity,7188571393,http://www.ggenyc.org,"Girls for Gender Equity is committed to improving the physical, psychological, social and economic development of girls and women. Through education, organizing, and physical fitness, Girls for Gender Equity encourages communities to remove barriers and create opportunities for girls and women to live self-determined lives.


GGE envisions a society with optimal physical, economic, educational and social systems to foster the growth and fulfillment of all its members. To that end, we will provide programs that develop strengths, skills, and self-sufficiency in girls and women and help them make meaningful choices in their lives with minimum opposition and maximum community support. We will undertake organizing campaigns to achieve safety and equality in the social, political, educational, athletic, economic, health and media worlds of the smaller and larger communities in which girls and women live and work.",40.680186,-73.94593,,,,,,,,,,,,
New York Women in Film and Television,2126790870,http://www.nywift.org/,"New York Women in Film & Television (NYWIFT) is a nonprofit membership organization for professional women in film, television and new media. A champion of women's rights, achievements and points of view in the film and television industry, NYWIFT is an educational forum for media professionals, and a network for the exchange of information and resources.",40.751374,-73.981817,,,,,,,,,,,,
Jewish Association for Services for the Aged (JASA),,,"Assessment and case management to plan for the future; individual and group counseling for older people and for their adult children around the needs of their aging parents; social work home visits to frail and isolated elderly; information and referral to community services.

Assistance for senior crime victims; support groups for crime and elder abuse victims; intensive aid through JASA's Protective Services and Community Guardian Programs; elder abuse prevention and education programs.",,,,,,,,,,,,,,
Lower East Side Family Union,2122600040,http://www.lesfu.org/,"Services include family preservation program, parent support services, peer counselor/educator training, expectant parent group, parental education etc. (languages include Chinese, Spanish)",40.721537,-73.988737,,,,,,,,,,,,
Literacy Assistance Center,2128033333,http://www.lacnyc.org,"hotline for students of Adult Basic Education, English as a Second Language. GED and basic education in the native language. Students referred to free programs in NYC.",40.706045,-74.013096,,,,,,,,,,,,
Liberty Center for Immigrants,7188473757,,"Info and assistance on: relative petitions, adjustment of status, citizenship applications, green card replacements, travel documents, employment authorization, waivers, visa extensions, family unity (for amnesty family), counseling on all immigration issues, taxes and social security (Spanish language too)",40.701012,-73.825481,,,,,,,,,,,,
Hebrew Immigrant Aid Society (HIAS),2129674100,http://www.hias.org/,"PRE and POST-MIGRATION SERVICES. Advice and assistance for prospective refugees and immigrants both overseas and in the U.S. including credible, timely migration information on U.S. policies and procedures; help in evaluating whether individuals qualify for an immigrant visa petition and aid in preparing documents; training tools to help prepare for the naturalization exam and interview and assistance in completing the the applications; legal counseling and representation at immigration proceedings; a worldwide location service to find relatives and other missing persons; scholarships for former clients and their children to help these new Americans pursue their education and career goals.",40.747629,-73.99306,,,,,,,,,,,,
Hindu Temple Society of North America (Sri Maha Ganapati Devasthanam),7184608484,http://www.nyganeshtemple.org,"Hindu religious services and festivals, religion classes. Yoga classes;Indian cultural events such as concerts.",40.752968,-73.817419,,,,,,,,,,,,
Immigration Advocacy Services (IAS),7189568218,http://www.iasny.org,"Office provides one-stop service which includes photos, fingerprinting, form completion, legal assistance, copy of the standardized test, certified mailing and follow-up through the preliminary and swearing in ceremony.  Referrals to AILA attorneys, accredited, outreach and volunteer service agencies.  Referrals to congressional representatives and governmental agencies.  Speakers for merchant and civic organizations.  Citizenship drives coordinated with social service, ethnic and cultural groups.",40.768513,-73.911237,,,,,,,,,,,,
World Music Institute (WMI),2125457536,http://www.heartheworld.org,"Dedicated to the research, documentation and presentation of traditional and contemporary music and dance from around the world.  Presents concerts, organizes tours, outreach programs and symposia throughout the United States.  Supports and encourages musicians from immigrant communities in the US and collaborates with universities, cultural organizations and academic institutions in fostering a greater interest in Asian, African, Latin American and European ethnic music.  Supports and encourages composers and performers in the pursuit of their craft.",40.744911,-73.98974,,,,,,,,,,,,
Young Korean American Service & Education Center (YKASEC),7184605600,http://www.ykasec.org,"Services includes assistance in applying for Medicaid and WIC programs;free naturalization clinic; free Korean library; cultural workshops; Korean history classes; traditional percussion and dancing by the cultural troupe Binari.  Educational newsletter explores immigrants' rights and women's rights issues, cultural issues, and information useful to the community.",40.758676,-73.82908,,,,,,,,,,,,
